DataHora;Satelite;Pais;Estado;Municipi;Bioma;DiaSemCh;Precipit;RiscoFog;Latitude;Longitud;AreaIndu;FRP
2018/12/17 16:25:00;AQUA_M-T;Brasil;MINAS GERAIS;PECANHA;Mata Atlantica;0;0;0;"-18,593";"-42,429";;17.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;MINAS GERAIS;PECANHA;Mata Atlantica;0;0;0;"-18,645";"-42,678";;14.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;PAULINO NEVES;Cerrado;0;0;0;"-2,838";"-42,5";;6.4
2018/12/17 16:25:00;AQUA_M-T;Brasil;SAO PAULO;MIGUELOPOLIS;Cerrado;0;0;0;"-20,155";"-48,194";;54
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;CHAPADINHA;Cerrado;0;0;0;"-4,052";"-43,329";;5.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;DUQUE BACELAR;Cerrado;0;0;0;"-4,055";"-43,03";;7.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;CAXIAS;Cerrado;0;0;0;"-4,489";"-43,108";;7.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARA;SAO JOAO DO ARAGUAIA;Amazonia;0;0;0;"-5,49";"-48,381";;151.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARA;SAO JOAO DO ARAGUAIA;Amazonia;0;0;0;"-5,492";"-48,376";;172.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;GOVERNADOR EDISON LOBAO;Cerrado;0;0;0;"-5,681";"-47,119";;15.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;ARAGUATINS;Amazonia;0;0;0;"-5,819";"-48,027";;19.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;ARAGUATINS;Amazonia;0;0;0;"-5,823";"-48,021";;43.7
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;GRAJAU;Cerrado;0;0;0;"-5,918";"-46,185";;27.3
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SITIO NOVO;Cerrado;0;0;0;"-5,95";"-46,576";;73.7
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SITIO NOVO;Cerrado;0;0;0;"-5,952";"-46,589";;19.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;COLINAS;Cerrado;0;0;0;"-6,033";"-44,081";;13.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;COLINAS;Cerrado;0;0;0;"-6,034";"-44,091";;14.4
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;COLINAS;Cerrado;0;0;0;"-6,042";"-44,08";;15.4
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;FERNANDO FALCAO;Cerrado;0;0;0;"-6,058";"-44,851";;13
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;FERNANDO FALCAO;Cerrado;0;0;0;"-6,06";"-44,861";;26.4
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;GRAJAU;Cerrado;0;0;0;"-6,067";"-45,81";;11
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;COLINAS;Cerrado;0;0;0;"-6,082";"-44,024";;13.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SITIO NOVO;Cerrado;0;0;0;"-6,308";"-46,516";;13.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;MIRADOR;Cerrado;0;0;0;"-6,489";"-44,508";;5.4
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;MIRADOR;Cerrado;0;0;0;"-6,613";"-44,876";;7.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;ARAGUAINA;Amazonia;0;0;0;"-7,047";"-48,218";;89.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;ARAGUAINA;Amazonia;0;0;0;"-7,048";"-48,211";;70.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;ARAGUAINA;Amazonia;0;0;0;"-7,049";"-48,237";;29.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;ARAGUAINA;Amazonia;0;0;0;"-7,051";"-48,229";;95.7
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;ARAPOEMA;Amazonia;0;0;0;"-7,638";"-48,937";;32.7
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;CAXIAS;Cerrado;0;0;0;"-4,499";"-43,109";;8.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;CAXIAS;Cerrado;0;0;0;"-4,534";"-42,967";;9.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;CEARA;NOVA RUSSAS;Caatinga;0;0;0;"-4,816";"-40,527";;23.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;CAMPO MAIOR;Caatinga;0;0;0;"-4,852";"-42,048";;11.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;CAMPO MAIOR;Caatinga;0;0;0;"-4,86";"-42,038";;12.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;JATOBA DO PIAUI;Caatinga;0;0;0;"-4,861";"-42,047";;17.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;MATOES;Cerrado;0;0;0;"-5,324";"-43,543";;23.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;MATOES;Cerrado;0;0;0;"-5,325";"-43,552";;14.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;TIMON;Cerrado;0;0;0;"-5,366";"-43,131";;9.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;MATOES;Cerrado;0;0;0;"-5,373";"-43,241";;7.3
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;MATOES;Cerrado;0;0;0;"-5,405";"-43,339";;81.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;PARNARAMA;Cerrado;0;0;0;"-5,477";"-43,647";;10.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;PARNARAMA;Cerrado;0;0;0;"-5,478";"-43,656";;9.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;PARNARAMA;Cerrado;0;0;0;"-5,486";"-43,646";;170.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;PARNARAMA;Cerrado;0;0;0;"-5,587";"-43,328";;9.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;CEARA;INDEPENDENCIA;Caatinga;0;0;0;"-5,636";"-40,533";;39.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;CEARA;QUITERIANOPOLIS;Caatinga;0;0;0;"-6,008";"-40,822";;37.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SAO JOAO DOS PATOS;Cerrado;0;0;0;"-6,716";"-43,575";;9.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;FLORIANO;Caatinga;0;0;0;"-6,874";"-42,995";;10.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;CEARA;ARARIPE;Caatinga;0;0;0;"-7,155";"-39,903";;16.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;PERNAMBUCO;SOLIDAO;Caatinga;0;0;0;"-7,606";"-37,659";;22.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;PERNAMBUCO;INGAZEIRA;Caatinga;0;0;0;"-7,659";"-37,411";;24.4
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;SAO MIGUEL DO FIDALGO;Caatinga;0;0;0;"-7,667";"-42,363";;10.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;SAO MIGUEL DO FIDALGO;Caatinga;0;0;0;"-7,668";"-42,372";;8
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARAIBA;MANAIRA;Caatinga;0;0;0;"-7,777";"-38,248";;30.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARAIBA;MANAIRA;Caatinga;0;0;0;"-7,779";"-38,26";;25.7
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;BALSAS;Cerrado;0;0;0;"-8,726";"-46,619";;32.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;PERNAMBUCO;SERRA TALHADA;Caatinga;0;0;0;"-7,793";"-38,422";;13.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;PERNAMBUCO;TRIUNFO;Caatinga;0;0;0;"-7,81";"-38,069";;7.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;SAO FRANCISCO DE ASSIS DO PIAUI;Caatinga;0;0;0;"-8,136";"-41,659";;11.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;SAO JOAO DO PIAUI;Caatinga;0;0;0;"-8,278";"-42,193";;5.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;POCAO DE PEDRAS;Cerrado;0;0;0;"-4,849";"-45,118";;12.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;ACAILANDIA;Amazonia;0;0;0;"-4,892";"-47,044";;20.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SANTO ANTONIO DOS LOPES;Cerrado;0;0;0;"-4,957";"-44,512";;13.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARA;NOVO REPARTIMENTO;Amazonia;0;0;0;"-5,004";"-50,475";;20.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SAO RAIMUNDO DO DOCA BEZERRA;Cerrado;0;0;0;"-5,115";"-45,191";;10.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;BARRA DO CORDA;Cerrado;0;0;0;"-5,129";"-45,222";;19.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SAO FRANCISCO DO BREJAO;Amazonia;0;0;0;"-5,138";"-47,5";;17.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SAO FRANCISCO DO BREJAO;Amazonia;0;0;0;"-5,14";"-47,516";;44.3
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;BARRA DO CORDA;Cerrado;0;0;0;"-5,156";"-45,273";;34.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;BARRA DO CORDA;Cerrado;0;0;0;"-5,158";"-45,283";;27.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;BARRA DO CORDA;Cerrado;0;0;0;"-5,166";"-45,271";;22
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;APARECIDA DO RIO NEGRO;Cerrado;0;0;0;"-10,07";"-48,009";;62.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;APARECIDA DO RIO NEGRO;Cerrado;0;0;0;"-10,073";"-48,029";;53.7
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-10,683";"-49,536";;80.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-10,684";"-49,528";;81.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-10,687";"-49,555";;62.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;MATEIROS;Cerrado;0;0;0;"-11,218";"-46,642";;44.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;TOCANTINS;MATEIROS;Cerrado;0;0;0;"-11,223";"-46,648";;29.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;PIAUI;CORRENTE;Cerrado;0;0;0;"-10,244";"-44,892";;39.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;SANTA RITA DE CASSIA;Cerrado;0;0;0;"-11,26";"-44,946";;72.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARA;VITORIA DO XINGU;Amazonia;0;0;0;"-2,994";"-52,223";;51.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARA;ALTAMIRA;Amazonia;0;0;0;"-3,001";"-52,229";;110.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;POCAO DE PEDRAS;Cerrado;0;0;0;"-4,712";"-45,08";;12.3
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;POCAO DE PEDRAS;Cerrado;0;0;0;"-4,767";"-44,815";;6.5
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;BARRA DO CORDA;Cerrado;0;0;0;"-5,167";"-45,282";;23.2
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;JENIPAPO DOS VIEIRAS;Cerrado;0;0;0;"-5,192";"-45,673";;8.7
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;SENADOR ALEXANDRE COSTA;Cerrado;0;0;0;"-5,26";"-44,06";;10.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARA;ITUPIRANGA;Amazonia;0;0;0;"-5,312";"-50,055";;19.9
2018/12/17 16:25:00;AQUA_M-T;Brasil;MARANHAO;TUNTUM;Cerrado;0;0;0;"-5,481";"-44,901";;17.4
2018/12/17 16:25:00;AQUA_M-T;Brasil;PARA;SAO JOAO DO ARAGUAIA;Amazonia;0;0;0;"-5,487";"-48,363";;32.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;SANTA RITA DE CASSIA;Cerrado;0;0;0;"-11,262";"-44,958";;33.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;SANTA RITA DE CASSIA;Cerrado;0;0;0;"-11,266";"-44,939";;42.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;SANTA RITA DE CASSIA;Cerrado;0;0;0;"-11,267";"-44,952";;95.3
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;RIACHAO DAS NEVES;Cerrado;0;0;0;"-11,461";"-44,952";;9.3
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;RIACHAO DAS NEVES;Cerrado;0;0;0;"-11,512";"-44,857";;25.3
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;CATOLANDIA;Cerrado;0;0;0;"-12,191";"-44,689";;19.1
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;CATOLANDIA;Cerrado;0;0;0;"-12,293";"-44,681";;10.6
2018/12/17 16:25:00;AQUA_M-T;Brasil;BAHIA;DOM BASILIO;Caatinga;0;0;0;"-13,9";"-41,643";;9.8
2018/12/17 16:25:00;AQUA_M-T;Brasil;MINAS GERAIS;CACHOEIRA DE PAJEU;Mata Atlantica;0;0;0;"-15,885";"-41,456";;11.5
2018/12/17 16:34:23;GOES-16;Brasil;PIAUI;CURIMATA;Cerrado;0;0;0;"-10,11";"-44,3";;
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;PALMITOS;Mata Atlantica;0;0;0;"-27,15424";"-53,1823";;1.6
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,51672";"-52,69358";;3.5
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,53884";"-52,70152";;4.2
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,54157";"-52,69695";;4.8
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,5422";"-52,70088";;4.7
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,54705";"-52,75248";;2.6
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,55041";"-52,75183";;3.5
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO;Mata Atlantica;0;0;0;"-25,62741";"-52,82179";;1.5
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;DOIS VIZINHOS;Mata Atlantica;0;0;0;"-25,82296";"-53,03828";;1.4
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;CAFELANDIA;Mata Atlantica;0;0;0;"-24,59577";"-53,29907";;1.9
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;LARANJAL;Mata Atlantica;0;0;0;"-24,87788";"-52,48669";;7.6
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;LARANJAL;Mata Atlantica;0;0;0;"-24,87919";"-52,49467";;5
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;LARANJAL;Mata Atlantica;0;0;0;"-24,88258";"-52,49403";;5
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;LINDOESTE;Mata Atlantica;0;0;0;"-25,18705";"-53,57596";;3.6
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;NOVA LARANJEIRAS;Mata Atlantica;0;0;0;"-25,30576";"-52,66571";;2.9
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;PASSO FUNDO;Mata Atlantica;0;0;0;"-28,24563";"-52,31011";;1.7
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;MARAU;Mata Atlantica;0;0;0;"-28,43793";"-52,22271";;2.7
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;PARAI;Mata Atlantica;0;0;0;"-28,63364";"-51,76331";;4.6
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;CHAPECO;Mata Atlantica;0;0;0;"-27,13546";"-52,61539";;5.8
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;CONCORDIA;Mata Atlantica;0;0;0;"-27,28416";"-51,83016";;7
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;LARANJEIRAS DO SUL;Mata Atlantica;0;0;0;"-25,3302";"-52,27942";;3.6
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;CRUZ MACHADO;Mata Atlantica;0;0;0;"-25,94298";"-51,3978";;3.1
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;CRUZ MACHADO;Mata Atlantica;0;0;0;"-25,98853";"-51,40731";;3.6
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;AGUA DOCE;Mata Atlantica;0;0;0;"-26,77928";"-51,46593";;2.9
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;ORTIGUEIRA;Mata Atlantica;0;0;0;"-24,18282";"-50,81978";;7.7
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;ORTIGUEIRA;Mata Atlantica;0;0;0;"-24,26534";"-51,05608";;3.4
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;ORTIGUEIRA;Mata Atlantica;0;0;0;"-24,26541";"-51,05936";;6.8
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RESERVA;Mata Atlantica;0;0;0;"-24,34026";"-51,08179";;2
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;NOVA TEBAS;Mata Atlantica;0;0;0;"-24,47291";"-51,98827";;4.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;BOA VENTURA DE SAO ROQUE;Mata Atlantica;0;0;0;"-24,69614";"-51,50775";;2.9
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;PITANGA;Mata Atlantica;0;0;0;"-24,73035";"-52,03672";;2.6
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;BOA VENTURA DE SAO ROQUE;Mata Atlantica;0;0;0;"-24,73625";"-51,53065";;5.4
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;PRUDENTOPOLIS;Mata Atlantica;0;0;0;"-24,82262";"-51,20984";;2.4
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;PRUDENTOPOLIS;Mata Atlantica;0;0;0;"-24,86139";"-51,33355";;2.5
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;IVAI;Mata Atlantica;0;0;0;"-24,91299";"-50,96552";;11.7
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;IVAI;Mata Atlantica;0;0;0;"-24,91656";"-50,96476";;10.4
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;MARQUINHO;Mata Atlantica;0;0;0;"-25,01427";"-52,19105";;2.1
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;PRUDENTOPOLIS;Mata Atlantica;0;0;0;"-25,03736";"-51,13792";;4.9
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;PRUDENTOPOLIS;Mata Atlantica;0;0;0;"-25,03831";"-51,13678";;6.1
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;MARQUINHO;Mata Atlantica;0;0;0;"-25,07281";"-52,22537";;6.6
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;IPE;Mata Atlantica;0;0;0;"-28,67761";"-51,41599";;3.9
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;JAQUIRANA;Mata Atlantica;0;0;0;"-28,81911";"-50,4835";;7.2
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;CAXIAS DO SUL;Mata Atlantica;0;0;0;"-29,14439";"-51,2336";;3.1
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;NOVA PETROPOLIS;Mata Atlantica;0;0;0;"-29,41354";"-51,19045";;5.1
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;NOVA PETROPOLIS;Mata Atlantica;0;0;0;"-29,41693";"-51,1897";;5.1
2018/12/17 17:12:00;NPP-375;Brasil;RIO GRANDE DO SUL;ROLANTE;Mata Atlantica;0;0;0;"-29,6507";"-50,62394";;9.5
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;CAMPOS NOVOS;Mata Atlantica;0;0;0;"-27,45374";"-51,25519";;2.2
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;IMBITUVA;Mata Atlantica;0;0;0;"-25,23342";"-50,72138";;27.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;IMBITUVA;Mata Atlantica;0;0;0;"-25,23701";"-50,72063";;1.8
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,59872";"-50,26781";;42.7
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,59955";"-50,27248";;102.5
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,60237";"-50,26706";;42.7
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,6032";"-50,27171";;102.5
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,60437";"-50,25705";;2.9
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,60519";"-50,26166";;114.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,60684";"-50,27095";;66.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,60966";"-50,26553";;114.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,61049";"-50,27021";;66.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,61132";"-50,27485";;66.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;SAO JOAO DO TRIUNFO;Mata Atlantica;0;0;0;"-25,61413";"-50,2694";;3.1
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;REBOUCAS;Mata Atlantica;0;0;0;"-25,68103";"-50,45735";;5.1
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;REBOUCAS;Mata Atlantica;0;0;0;"-25,68123";"-50,4592";;4.4
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;TIBAGI;Mata Atlantica;0;0;0;"-24,50287";"-50,51352";;7.1
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BRANCO DO SUL;Mata Atlantica;0;0;0;"-24,90581";"-49,42216";;17.6
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BRANCO DO SUL;Mata Atlantica;0;0;0;"-25,08266";"-49,41827";;18.1
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BRANCO DO SUL;Mata Atlantica;0;0;0;"-25,08363";"-49,42346";;14.4
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;PONTA GROSSA;Mata Atlantica;0;0;0;"-25,08616";"-50,0886";;12.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BRANCO DO SUL;Mata Atlantica;0;0;0;"-25,08651";"-49,41754";;13.3
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;RIO BRANCO DO SUL;Mata Atlantica;0;0;0;"-25,08751";"-49,42288";;28.7
2018/12/17 17:12:00;NPP-375;Brasil;PARANA;IVAI;Mata Atlantica;0;0;0;"-25,10524";"-50,84403";;3.9
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;ARARANGUA;Mata Atlantica;0;0;0;"-29,00041";"-49,48309";;2.8
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;PRAIA GRANDE;Mata Atlantica;0;0;0;"-29,21037";"-49,98484";;3.7
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;CAPIVARI DE BAIXO;Mata Atlantica;0;0;0;"-28,47377";"-48,92526";;4.2
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;CAPIVARI DE BAIXO;Mata Atlantica;0;0;0;"-28,4775";"-48,92439";;6.5
2018/12/17 17:12:00;NPP-375;Brasil;SANTA CATARINA;CANELINHA;Mata Atlantica;0;0;0;"-27,3185";"-48,79045";;17.3
2018/12/17 17:12:00;NPP-375;Brasil;SAO PAULO;JUQUIA;Mata Atlantica;0;0;0;"-24,21798";"-47,64954";;4.2
2018/12/17 17:12:00;NPP-375;Brasil;SAO PAULO;ELDORADO;Mata Atlantica;0;0;0;"-24,72066";"-48,3047";;7.7
2018/12/17 17:12:00;NPP-375;Brasil;SAO PAULO;TAPIRAI;Mata Atlantica;0;0;0;"-23,91487";"-47,56355";;8.4
2018/12/17 17:12:00;NPP-375;Brasil;SAO PAULO;NAZARE PAULISTA;Mata Atlantica;0;0;0;"-23,21861";"-46,34319";;5
2018/12/17 17:12:00;NPP-375;Brasil;SAO PAULO;COTIA;Mata Atlantica;0;0;0;"-23,60906";"-46,88705";;5.7
2018/12/17 17:12:00;NPP-375;Brasil;RIO DE JANEIRO;SEROPEDICA;Mata Atlantica;0;0;0;"-22,7664";"-43,66853";;4.9
2018/12/17 17:12:00;NPP-375;Brasil;RIO DE JANEIRO;SEROPEDICA;Mata Atlantica;0;0;0;"-22,76735";"-43,66809";;4.9
2018/12/17 17:12:00;NPP-375;Brasil;RIO DE JANEIRO;MARICA;Mata Atlantica;0;0;0;"-22,88159";"-42,76046";;3.7
2018/12/17 17:12:00;NPP-375;Brasil;RIO DE JANEIRO;RIO DE JANEIRO;Mata Atlantica;0;0;0;"-22,88921";"-43,62802";;3.8
2018/12/17 17:12:00;NPP-375;Brasil;RIO DE JANEIRO;RIO BONITO;Mata Atlantica;0;0;0;"-22,74391";"-42,48175";;6.2
